127.0.0.1 - - [22/Nov/2017:22:27:16 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-soft_35_adadad_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:16 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_666666_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:16 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_inset-soft_15_121212_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:16 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-hard_15_888888_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:16 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_gloss-wave_16_121212_500x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:16 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-soft_60_dddddd_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:16 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_c98000_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "POST /livraria/livro.xhtml HTTP/1.1" 200 31740
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/theme.css.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/fa/font-awesome.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/jsf.js.xhtml?ln=javax.faces HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-hard_15_888888_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_666666_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_gloss-wave_16_121212_500x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_inset-soft_15_121212_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-soft_35_adadad_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:20 -0200] "GET /livraria/javax.faces.resource/logo.png.xhtml?ln=img HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:25 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-soft_60_dddddd_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:25 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_c98000_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:25 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_f29a00_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "POST /livraria/livro.xhtml HTTP/1.1" 200 147
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/autor.xhtml HTTP/1.1" 200 21234
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/theme.css.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/fa/font-awesome.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
